date,Country,mean
2020-02-07,Brazil,0.9617762502557137
2020-02-08,Brazil,1.1941782454977263
2020-02-09,Brazil,1.507779042431657
2020-02-10,Brazil,1.908925449518209
2020-02-11,Brazil,2.3884958200950424
2020-02-12,Brazil,2.9142841988387587
2020-02-13,Brazil,3.4303167458896717
2020-02-14,Brazil,3.866744881907105
2020-02-15,Brazil,4.157226008810702
2020-02-16,Brazil,4.255451977835644
2020-02-17,Brazil,4.144508065554183
2020-02-18,Brazil,3.839022981714575
2020-02-19,Brazil,3.3825763266497844
2020-02-20,Brazil,2.840114892912449
2020-02-21,Brazil,2.2838873666593074
2020-02-22,Brazil,1.7758532948327996
2020-02-23,Brazil,1.3545047864866133
2020-02-24,Brazil,1.0322818420164042
2020-02-25,Brazil,0.8024999270794948
2020-02-26,Brazil,0.6495801742184415
2020-02-27,Brazil,0.557089683625556
2020-02-28,Brazil,0.5117326426674228
2020-02-29,Brazil,0.5040762192082616
2020-03-01,Brazil,0.5274722191786405
2020-03-02,Brazil,0.5763449780100081
2020-03-03,Brazil,0.6446778737681819
2020-03-04,Brazil,0.7252922049653835
2020-03-05,Brazil,0.8101496192637134
2020-03-06,Brazil,0.8914216484351236
2020-03-07,Brazil,0.962782051439999
2020-03-08,Brazil,1.0204866428040764
2020-03-09,Brazil,1.0640695421620685
2020-03-10,Brazil,1.0965637273893813
2020-03-11,Brazil,1.1240855744319076
2020-03-12,Brazil,1.1547166845484824
2020-03-13,Brazil,1.1969283844058782
2020-03-14,Brazil,1.257986085245869
2020-03-15,Brazil,1.34258791419964
2020-03-16,Brazil,1.451665281005237
2020-03-17,Brazil,1.581256480694382
2020-03-18,Brazil,1.72177554387801
2020-03-19,Brazil,1.8584123334590594
2020-03-20,Brazil,1.9732160969591495
2020-03-21,Brazil,2.048551812170962
2020-03-22,Brazil,2.0707918367486458
2020-03-23,Brazil,2.0330832964722747
2020-03-24,Brazil,1.9366699153929332
2020-03-25,Brazil,1.79073360713697
2020-03-26,Brazil,1.6107420815351243
2020-03-27,Brazil,1.4153784317497986
2020-03-28,Brazil,1.2227176665346877
2020-03-29,Brazil,1.046931303461383
2020-03-30,Brazil,0.896652098049808
2020-03-31,Brazil,0.775218727502913
2020-04-01,Brazil,0.682142090976212
2020-04-02,Brazil,0.6148956196991175
2020-04-03,Brazil,0.5704308940674067
2020-04-04,Brazil,0.546231418548024
2020-04-05,Brazil,0.5409752107530771
2020-04-06,Brazil,0.5549566039832967
2020-04-07,Brazil,0.5903917497685879
2020-04-08,Brazil,0.6516577574931964
2020-04-09,Brazil,0.7454086591380371
2020-04-10,Brazil,0.8803615514291535
2020-04-11,Brazil,1.0663397926304132
2020-04-12,Brazil,1.3119425389671717
2020-04-13,Brazil,1.6202271088911249
2020-04-14,Brazil,1.9825982170716017
2020-04-15,Brazil,2.373130497262322
2020-04-16,Brazil,2.747766373452869
2020-04-17,Brazil,3.0520989719922977
2020-04-18,Brazil,3.235967705959414
2020-04-19,Brazil,3.2673130382154447
2020-04-20,Brazil,3.138749752235553
2020-04-21,Brazil,2.8671090651479134
2020-04-22,Brazil,2.4898718473100403
2020-04-23,Brazil,2.059370376447315
2020-04-24,Brazil,1.6325084631543814
2020-04-25,Brazil,1.2569075422217317
2020-04-26,Brazil,0.9601225872076032
2020-04-27,Brazil,0.7482104395932122
2020-04-28,Brazil,0.6129171255527489
2020-04-29,Brazil,0.5413009110250427
2020-04-30,Brazil,0.5224458806329408
2020-05-01,Brazil,0.5496774285993239
2020-05-02,Brazil,0.61904244559980115
2020-05-03,Brazil,0.7254512343890748
2020-05-04,Brazil,0.8584897112828183
2020-05-05,Brazil,1.0006786564868466
2020-05-06,Brazil,1.13002840766147
2020-05-07,Brazil,1.2255579252620579
2020-05-08,Brazil,1.2721931053435045
2020-05-09,Brazil,1.2629907543619827
2020-05-10,Brazil,1.1996511900833489
2020-05-11,Brazil,1.0926114647548302
2020-05-12,Brazil,0.9598346673907467
2020-05-13,Brazil,0.8227283159192277
2020-05-14,Brazil,0.7002059274038434
2020-05-15,Brazil,0.604389519040537
2020-05-16,Brazil,0.540278779984555
2020-05-17,Brazil,0.5084440094627138
2020-05-18,Brazil,0.5081984343486335
2020-05-19,Brazil,0.5394696376697222
2020-05-20,Brazil,0.6029183202649555
2020-05-21,Brazil,0.6986155379550552
2020-05-22,Brazil,0.8239739585555278
2020-05-23,Brazil,0.9719579696218953
2020-05-24,Brazil,1.1306438533835776
2020-05-25,Brazil,1.2846084293670477
2020-05-26,Brazil,1.4176562427225876
2020-05-27,Brazil,1.5158429420924768
2020-05-28,Brazil,1.569970611765333
2020-05-29,Brazil,1.5771959144196663
2020-05-30,Brazil,1.541497906743561
2020-05-31,Brazil,1.4726719837430011
2020-06-01,Brazil,1.3838534941955767
2020-06-02,Brazil,1.2883381970285182
2020-06-03,Brazil,1.1969219825850528
2020-06-04,Brazil,1.116616219308736
2020-06-05,Brazil,1.0507581058932438
2020-06-06,Brazil,0.9999354850210047
2020-06-07,Brazil,0.9630793875368491
2020-06-08,Brazil,0.938341313629535
2020-06-09,Brazil,0.9236541389722609
2020-06-10,Brazil,0.9170296798195298
2020-06-11,Brazil,0.9166853706834998
2020-06-12,Brazil,0.9210782156431152
2020-06-13,Brazil,0.9288973017235147
2020-06-14,Brazil,0.9390411495094105
2020-06-15,Brazil,0.950587521647753
2020-06-16,Brazil,0.9627554658177543
2020-06-17,Brazil,0.9748637177139953
2020-06-18,Brazil,0.9862990327460273
2020-06-19,Brazil,0.9965102077144231
2020-06-20,Brazil,1.0050323722064993
2020-06-21,Brazil,1.0115292612945423
2020-06-22,Brazil,1.0158329624087459
2020-06-23,Brazil,1.0179661169385956
2020-06-24,Brazil,1.0181412905736595
2020-06-25,Brazil,1.0167353190004516
2020-06-26,Brazil,1.0142348565358006
2020-06-27,Brazil,1.0111539835066252
2020-06-28,Brazil,1.007938738262841
2020-06-29,Brazil,1.004885957038883
2020-06-30,Brazil,1.002102410661827
2020-07-01,Brazil,0.9995154026900116
2020-07-02,Brazil,0.996929518409064
2020-07-03,Brazil,0.9941156633327138
2020-07-04,Brazil,0.9909169888666108
2020-07-05,Brazil,0.9873549393853409
2020-07-06,Brazil,0.9837145575379449
2020-07-07,Brazil,0.9805858074709137
2020-07-08,Brazil,0.9788428309834717
2020-07-09,Brazil,0.9795554335003505
2020-07-10,Brazil,0.9838404146632248
2020-07-11,Brazil,0.9926692490094434
2020-07-12,Brazil,1.0066535511187673
2020-07-13,Brazil,1.0258349412236736
2020-07-14,Brazil,1.049513987893009
2020-07-15,Brazil,1.0761616144298227
2020-07-16,Brazil,1.1034584910167586
2020-07-17,Brazil,1.1284942165107315
2020-07-18,Brazil,1.1481241079861335
2020-07-19,Brazil,1.159434937186385
2020-07-20,Brazil,1.160230962599707
2020-07-21,Brazil,1.1494365133583595
2020-07-22,Brazil,1.1273268725236874
2020-07-23,Brazil,1.095537476648229
2020-07-24,Brazil,1.0568501301811248
2020-07-25,Brazil,1.0148036784035737
2020-07-26,Brazil,0.9732153594251687
2020-07-27,Brazil,0.9357155642725244
2020-07-28,Brazil,0.9053836875190754
2020-07-29,Brazil,0.8845295334904476
2020-07-30,Brazil,0.8746118158385291
2020-07-31,Brazil,0.8762464071520154
2020-08-01,Brazil,0.8892468283021425
2020-08-02,Brazil,0.9126564663952907
2020-08-03,Brazil,0.9447629278232056
2020-08-04,Brazil,0.9831148076991746
2020-08-05,Brazil,1.0245797774747418
2020-08-06,Brazil,1.0654851726301051
2020-08-07,Brazil,1.1018669486265025
2020-08-08,Brazil,1.1298233629945214
2020-08-09,Brazil,1.1459349413834874
2020-08-10,Brazil,1.1476838932933044
2020-08-11,Brazil,1.1337936754726818
2020-08-12,Brazil,1.104417332639887
2020-08-13,Brazil,1.0611310053976235
2020-08-14,Brazil,1.006730847161635
2020-08-15,Brazil,0.9448761118942958
2020-08-16,Brazil,0.879654157157795
2020-08-17,Brazil,0.815154572798327
2020-08-18,Brazil,0.7551287844976727
2020-08-19,Brazil,0.7027846112820636
2020-08-20,Brazil,0.6607304260983996
2020-08-21,Brazil,0.6310480296777656
2020-08-22,Brazil,0.6154436827859059
2020-08-23,Brazil,0.6154075360502361
2020-08-24,Brazil,0.6323033216386099
2020-08-25,Brazil,0.6673112112640384
2020-08-26,Brazil,0.7211623567834342
2020-08-27,Brazil,0.7936503893119644
2020-08-28,Brazil,0.882998120826224
2020-08-29,Brazil,0.9852789667834561
2020-08-30,Brazil,1.094172636963423
2020-08-31,Brazil,1.201291218800409
2020-09-01,Brazil,1.2971329411778407
2020-09-02,Brazil,1.3724954298610361
2020-09-03,Brazil,1.4200224319836976
2020-09-04,Brazil,1.4355159460117866
2020-09-05,Brazil,1.4186991347390066
2020-09-06,Brazil,1.3732360369764778
2020-09-07,Brazil,1.3059916317956517
2020-09-08,Brazil,1.2257220602927887
2020-09-09,Brazil,1.141546315956625
2020-09-10,Brazil,1.061588961386496
2020-09-11,Brazil,0.9920789090801977
2020-09-12,Brazil,0.9369972512597685
2020-09-13,Brazil,0.8981816099374436
2020-09-14,Brazil,0.8756945620897678
2020-09-15,Brazil,0.8682703788076438
2020-09-16,Brazil,0.8737270901909501
2020-09-17,Brazil,0.8893082688523419
2020-09-18,Brazil,0.9119640869109437
2020-09-19,Brazil,0.9385931660947308
2020-09-20,Brazil,0.9662606904785364
2020-09-21,Brazil,0.9923958086069392
2020-09-22,Brazil,1.0149579458761047
2020-09-23,Brazil,1.0325526000884264
2020-09-24,Brazil,1.044478144940978
2020-09-25,Brazil,1.0506961741561238
2020-09-26,Brazil,1.051731937141217
2020-09-27,Brazil,1.0485212762778213
2020-09-28,Brazil,1.0422255202414403
2020-09-29,Brazil,1.0340400177706168
2020-09-30,Brazil,1.025026888517754
2020-10-01,Brazil,1.016003505970311
2020-10-02,Brazil,1.007508657220923
2020-10-03,Brazil,0.9998472986372766
2020-10-04,Brazil,0.993190078788552
2020-10-05,Brazil,0.9876868488976396
2020-10-06,Brazil,0.983551311658572
2020-10-07,Brazil,0.9810859299850465
2020-10-08,Brazil,0.9806367731591489
2020-10-09,Brazil,0.9824913293817481
2020-10-10,Brazil,0.9867526236306238
2020-10-11,Brazil,0.9932332380534916
2020-10-12,Brazil,1.0014075720535967
2020-10-13,Brazil,1.0104413992376953
2020-10-14,Brazil,1.0192937843155325
2020-10-15,Brazil,1.026868226715054
2020-10-16,Brazil,1.0321819745704364
2020-10-17,Brazil,1.0345228375149975
2020-10-18,Brazil,1.0335680089660844
2020-10-19,Brazil,1.0294474823496236
2020-10-20,Brazil,1.0227442357370127
2020-10-21,Brazil,1.0144322058588116
2020-10-22,Brazil,1.0057592639067772
2020-10-23,Brazil,0.9980862709327772
2020-10-24,Brazil,0.9926968974969047
2020-10-25,Brazil,0.9905976000184211
2020-10-26,Brazil,0.992332231901063
2020-10-27,Brazil,0.997839339414374
2020-10-28,Brazil,1.0063805809985715
2020-10-29,Brazil,1.0165647582384572
2020-10-30,Brazil,1.0264826069069939
2020-10-31,Brazil,1.0339516766843884
2020-11-01,Brazil,1.0368482374226442
2020-11-02,Brazil,1.0334777149347043
2020-11-03,Brazil,1.022915729616059
2020-11-04,Brazil,1.0052497321653322
2020-11-05,Brazil,0.9816716218449418
2020-11-06,Brazil,0.9544077136533876
2020-11-07,Brazil,0.9265096564393362
2020-11-08,Brazil,0.9015568655880004
2020-11-09,Brazil,0.8833331743581266
2020-11-10,Brazil,0.8755356613279934
2020-11-11,Brazil,0.8815489566378047
2020-11-12,Brazil,0.9042746577657673
2020-11-13,Brazil,0.9459548723909166
2020-11-14,Brazil,1.007894666890475
2020-11-15,Brazil,1.0899983067665537
2020-11-16,Brazil,1.1901131283142714
2020-11-17,Brazil,1.3033278700469961
2020-11-18,Brazil,1.4215528820177694
2020-11-19,Brazil,1.5337969328642251
2020-11-20,Brazil,1.627408552366137
2020-11-21,Brazil,1.6901569249615314
2020-11-22,Brazil,1.7126021528863293
2020-11-23,Brazil,1.6900439914125716
2020-11-24,Brazil,1.6235279741026374
2020-11-25,Brazil,1.519723665975399
