date,Country,mean
2020-11-29,United States,0.9174182439631178
2020-11-30,United States,0.8911975549798749
2020-12-01,United States,0.8779095303868301
2020-12-02,United States,0.8777767698193283
2020-12-03,United States,0.890020346217647
2020-12-04,United States,0.9129708828850995
2020-12-05,United States,0.9441829840579349
2020-12-06,United States,0.9806007914764852
2020-12-07,United States,1.0188121597132604
2020-12-08,United States,1.05539053379978
2020-12-09,United States,1.0872813873640343
2020-12-10,United States,1.1121640929704133
2020-12-11,United States,1.1287167449653275
2020-12-12,United States,1.1367271986350655
2020-12-13,United States,1.1370237187559573
2020-12-14,United States,1.1312387547819387
2020-12-15,United States,1.1214600265486898
2020-12-16,United States,1.1098492674917106
2020-12-17,United States,1.0983092759738342
2020-12-18,United States,1.0882560555893168
2020-12-19,United States,1.0805180067282671
2020-12-20,United States,1.0753529854280632
2020-12-21,United States,1.072554482541719
2020-12-22,United States,1.0716106848842837
2020-12-23,United States,1.0718812936329838
2020-12-24,United States,1.0727624373265792
2020-12-25,United States,1.0738167198687147
2020-12-26,United States,1.0747327562233782
2020-12-27,United States,1.0753687878590061
2020-12-28,United States,1.0757160457370787
2020-12-29,United States,1.0758537121218126
2020-12-30,United States,1.0758907854232256
2020-12-31,United States,1.075907555088364
2021-01-01,United States,1.075907555088364
2021-01-02,United States,NA
2021-01-03,United States,NA
2021-01-04,United States,NA
