date,Country,mean
2020-08-13,France,0.9774848517401962
2020-08-14,France,1.0385167631650283
2020-08-15,France,1.0992515337190567
2020-08-16,France,1.1577921419290718
2020-08-17,France,1.2121740702682477
2020-08-18,France,1.2604893005931501
2020-08-19,France,1.3010234392690505
2020-08-20,France,1.332388925706472
2020-08-21,France,1.3536361348613573
2020-08-22,France,1.3643266687191544
2020-08-23,France,1.364558736506556
2020-08-24,France,1.3549420694637233
2020-08-25,France,1.3365277750137263
2020-08-26,France,1.3107052040604554
2020-08-27,France,1.2790817481213954
2020-08-28,France,1.24336174079488
2020-08-29,France,1.2052377517115498
2020-08-30,France,1.1663029258080277
2020-08-31,France,1.12798820588997
2020-09-01,France,1.0915243388251643
2020-09-02,France,1.0579258813780401
2020-09-03,France,1.0279929194060835
2020-09-04,France,1.0023256549053121
2020-09-05,France,0.9813471357819287
2020-09-06,France,0.9653299613968648
2020-09-07,France,0.9544235963640967
2020-09-08,France,0.9486798285015122
2020-09-09,France,0.9480748247749844
2020-09-10,France,0.952527091151495
2020-09-11,France,0.9619113150816101
2020-09-12,France,0.9760684225964181
2020-09-13,France,0.994812137817801
2020-09-14,France,1.0179319899853645
2020-09-15,France,1.0451923571705182
2020-09-16,France,1.07632708908528
2020-09-17,France,1.1110296783687261
2020-09-18,France,1.148939778207197
2020-09-19,France,1.1896278505548896
2020-09-20,France,1.2325805653551767
2020-09-21,France,1.2771899645851115
2020-09-22,France,1.322749166753914
2020-09-23,France,1.3684565359691878
2020-09-24,France,1.413429026187767
2020-09-25,France,1.4567241955133094
2020-09-26,France,1.4973694395235513
2020-09-27,France,1.5343963946626211
2020-09-28,France,1.566878148737508
2020-09-29,France,1.593966796420746
2020-09-30,France,1.6149290092011657
2020-10-01,France,1.6291776989006332
2020-10-02,France,1.6362984511792933
2020-10-03,France,1.6360698744685322
2020-10-04,France,1.6284770060903748
2020-10-05,France,1.613716445385586
2020-10-06,France,1.5921914431272446
2020-10-07,France,1.5644954202024575
2020-10-08,France,1.531383573096471
2020-10-09,France,1.4937340069905518
2020-10-10,France,1.4525015933970704
2020-10-11,France,1.4086689988520242
2020-10-12,France,1.3631998593366161
2020-10-13,France,1.3169987859703114
2020-10-14,France,1.2708817311404044
2020-10-15,France,1.22555834323299
2020-10-16,France,1.1816257203262333
2020-10-17,France,1.1395710875979956
2020-10-18,France,1.0997799487829967
2020-10-19,France,1.0625464123342208
2020-10-20,France,1.0280834112042998
2020-10-21,France,0.9965318437203334
2020-10-22,France,0.9679686844924961
2020-10-23,France,0.94241456492607
2020-10-24,France,0.9198412802000472
2020-10-25,France,0.9001794032131253
2020-10-26,France,0.8833258813938658
2020-10-27,France,0.869151227592779
2020-10-28,France,0.857505715668414
2020-10-29,France,0.8482239403737201
2020-10-30,France,0.8411273166462061
2020-10-31,France,0.8360245939735623
2020-11-01,France,0.8327110936522659
2020-11-02,France,0.8309678785150502
2020-11-03,France,0.8305622043489054
2020-11-04,France,0.8312502919955056
2020-11-05,France,0.8327827976754015
2020-11-06,France,0.8349125928532855
2020-11-07,France,0.8374038746027652
2020-11-08,France,0.8400413902193254
2020-11-09,France,0.8426386724057267
2020-11-10,France,0.8450444881233505
2020-11-11,France,0.8471470055585886
2020-11-12,France,0.8488753597669622
2020-11-13,France,0.8501983785080395
2020-11-14,France,0.8511203614975943
2020-11-15,France,0.8516741241338698
2020-11-16,France,0.8519120184860497
2020-11-17,France,0.8518961641935778
2020-11-18,France,0.8516894210810062
2020-11-19,France,0.8513485369480941
2020-11-20,France,0.8509203932275616
2020-11-21,France,0.850441513461476
2020-11-22,France,0.8499402613203006
2020-11-23,France,0.8494406664486739
2020-11-24,France,0.84896667814957
2020-11-25,France,0.8485458384255022
2020-11-26,France,0.8482117950216611
2020-11-27,France,0.8480055868686628
2020-11-28,France,0.847976019299761
2020-11-29,France,0.8481795357848121
2020-11-30,France,0.8486797963962174
2020-12-01,France,0.8495468975807423
2020-12-02,France,0.8508560519932901
2020-12-03,France,0.8526856644873081
2020-12-04,France,0.8551149651033824
2020-12-05,France,0.8582215095981088
2020-12-06,France,0.8620788480699699
2020-12-07,France,0.8667545418822413
2020-12-08,France,0.8723085958822184
2020-12-09,France,0.8787923654525406
2020-12-10,France,0.8862481111949452
2020-12-11,France,0.8947095191013801
2020-12-12,France,0.9042035396239685
2020-12-13,France,0.9147537339916266
2020-12-14,France,0.9263849706020816
2020-12-15,France,0.9391288817185846
2020-12-16,France,0.9530290664852462
2020-12-17,France,0.9681447050158771
2020-12-18,France,0.9845511709681016
2020-12-19,France,1.0023365651798133
2020-12-20,France,1.0215939131961072
2020-12-21,France,1.0424099254422212
2020-12-22,France,1.0648523330959891
2020-12-23,France,1.0889584310888392
2020-12-24,France,1.1147272984013024
2020-12-25,France,1.1421172984026096
2020-12-26,France,1.1663175053044903
2020-12-27,France,1.1870756731415428
2020-12-28,France,1.2041383146862803
2020-12-29,France,1.2172595371094777
2020-12-30,France,1.2262089021396771
2020-12-31,France,1.230776815870794
2021-01-01,France,1.230776815870794
2021-01-02,France,NA
2021-01-03,France,NA
2021-01-04,France,NA
