date,Country,mean
2020-04-07,Mexico,1.650515893771503
2020-04-08,Mexico,1.4611200324297327
2020-04-09,Mexico,1.321098365263719
2020-04-10,Mexico,1.2215324051906615
2020-04-11,Mexico,1.1548654863174903
2020-04-12,Mexico,1.1147483064327095
2020-04-13,Mexico,1.0957760399122198
2020-04-14,Mexico,1.0932090549635738
2020-04-15,Mexico,1.102740263732199
2020-04-16,Mexico,1.1203470276997411
2020-04-17,Mexico,1.1422432155857503
2020-04-18,Mexico,1.1649263760401225
2020-04-19,Mexico,1.1852966918128083
2020-04-20,Mexico,1.2008107036225681
2020-04-21,Mexico,1.209626534723031
2020-04-22,Mexico,1.210700414750605
2020-04-23,Mexico,1.203806458861605
2020-04-24,Mexico,1.189470037079932
2020-04-25,Mexico,1.1688248183550507
2020-04-26,Mexico,1.1434194683589263
2020-04-27,Mexico,1.1150081913291563
2020-04-28,Mexico,1.0853585194529194
2020-04-29,Mexico,1.056101301953911
2020-04-30,Mexico,1.0286350193228821
2020-05-01,Mexico,1.004083390836208
2020-05-02,Mexico,0.983295218784691
2020-05-03,Mexico,0.9668703855796988
2020-05-04,Mexico,0.9551958646967621
2020-05-05,Mexico,0.948479089676879
2020-05-06,Mexico,0.9467710905024701
2020-05-07,Mexico,0.9499767665134329
2020-05-08,Mexico,0.9578535234776784
2020-05-09,Mexico,0.9700020086125772
2020-05-10,Mexico,0.9858541301179926
2020-05-11,Mexico,1.0046644374315468
2020-05-12,Mexico,1.025511517924022
2020-05-13,Mexico,1.0473160515444808
2020-05-14,Mexico,1.0688808264474836
2020-05-15,Mexico,1.0889547275065627
2020-05-16,Mexico,1.1063176285858702
2020-05-17,Mexico,1.1198774709073265
2020-05-18,Mexico,1.1287664077585025
2020-05-19,Mexico,1.132421237415013
2020-05-20,Mexico,1.1306349593294789
2020-05-21,Mexico,1.1235707496572933
2020-05-22,Mexico,1.1117360020383984
2020-05-23,Mexico,1.0959210791158647
2020-05-24,Mexico,1.0771135468833115
2020-05-25,Mexico,1.0564023089353738
2020-05-26,Mexico,1.0348862014700853
2020-05-27,Mexico,1.0135985050902088
2020-05-28,Mexico,0.9934539410802046
2020-05-29,Mexico,0.9752198307318211
2020-05-30,Mexico,0.9595093265960231
2020-05-31,Mexico,0.9467921452062095
2020-06-01,Mexico,0.9374167063929282
2020-06-02,Mexico,0.9316367530087152
2020-06-03,Mexico,0.9296354020260003
2020-06-04,Mexico,0.9315402802528355
2020-06-05,Mexico,0.9374249246697832
2020-06-06,Mexico,0.9472938470525357
2020-06-07,Mexico,0.961051447678087
2020-06-08,Mexico,0.9784582446457909
2020-06-09,Mexico,0.9990815035250725
2020-06-10,Mexico,1.0222508128691616
2020-06-11,Mexico,1.0470315239252372
2020-06-12,Mexico,1.0722290819579503
2020-06-13,Mexico,1.0964341735507979
2020-06-14,Mexico,1.1181121440508457
2020-06-15,Mexico,1.1357312879249348
2020-06-16,Mexico,1.1479153649775335
2020-06-17,Mexico,1.1535984167599518
2020-06-18,Mexico,1.1521566848182174
2020-06-19,Mexico,1.143494353390075
2020-06-20,Mexico,1.1280669840917399
2020-06-21,Mexico,1.1068375443888114
2020-06-22,Mexico,1.081172249062017
2020-06-23,Mexico,1.0526938650692121
2020-06-24,Mexico,1.023116115785386
2020-06-25,Mexico,0.9940833598922906
2020-06-26,Mexico,0.9670355191826988
2020-06-27,Mexico,0.9431111247040675
2020-06-28,Mexico,0.9230935072122318
2020-06-29,Mexico,0.9073984074153957
2020-06-30,Mexico,0.8960966927821687
2020-07-01,Mexico,0.8889635988805994
2020-07-02,Mexico,0.8855454072201935
2020-07-03,Mexico,0.8852349110249655
2020-07-04,Mexico,0.8873477830730516
2020-07-05,Mexico,0.8911928345928866
2020-07-06,Mexico,0.8961302651695112
2020-07-07,Mexico,0.9016135624113346
2020-07-08,Mexico,0.9072127748975268
2020-07-09,Mexico,0.9126192556920332
2020-07-10,Mexico,0.9176342785944474
2020-07-11,Mexico,0.9221457829463936
2020-07-12,Mexico,0.9260986634108732
2020-07-13,Mexico,0.9294644088423067
2020-07-14,Mexico,0.9322155153511911
2020-07-15,Mexico,0.9343089853163496
2020-07-16,Mexico,0.9356814681421879
2020-07-17,Mexico,0.9362564295536489
2020-07-18,Mexico,0.9359615275477166
2020-07-19,Mexico,0.9347525297140861
2020-07-20,Mexico,0.93263892183954
2020-07-21,Mexico,0.9297059621261685
2020-07-22,Mexico,0.9261283528666133
2020-07-23,Mexico,0.9221719041954971
2020-07-24,Mexico,0.9181814331050451
2020-07-25,Mexico,0.9145553774434133
2020-07-26,Mexico,0.9117097443762942
2020-07-27,Mexico,0.9100355978870429
2020-07-28,Mexico,0.9098550872259821
2020-07-29,Mexico,0.9113810897102328
2020-07-30,Mexico,0.9146851057351368
2020-07-31,Mexico,0.919677269263337
2020-08-01,Mexico,0.926101253204426
2020-08-02,Mexico,0.933545431204722
2020-08-03,Mexico,0.9414699645007364
2020-08-04,Mexico,0.9492477073100585
2020-08-05,Mexico,0.9562152219797673
2020-08-06,Mexico,0.9617289801714829
2020-08-07,Mexico,0.9652211382687069
2020-08-08,Mexico,0.9662492178165765
2020-08-09,Mexico,0.9645346809635297
2020-08-10,Mexico,0.9599867633799325
2020-08-11,Mexico,0.9527098298967117
2020-08-12,Mexico,0.9429946082091512
2020-08-13,Mexico,0.9312955705310463
2020-08-14,Mexico,0.9181982034979163
2020-08-15,Mexico,0.9043807436805177
2020-08-16,Mexico,0.8905749958624971
2020-08-17,Mexico,0.8775300131790947
2020-08-18,Mexico,0.865980846413492
