date,Country,mean
2020-04-12,Poland,0.7858045108137154
2020-04-13,Poland,0.7999425266229541
2020-04-14,Poland,0.8192079670018458
2020-04-15,Poland,0.8424441059332831
2020-04-16,Poland,0.8686452230018574
2020-04-17,Poland,0.8970121455888912
2020-04-18,Poland,0.9270106484633995
2020-04-19,Poland,0.9584093922984672
2020-04-20,Poland,0.9912828551169213
2020-04-21,Poland,1.0259766272599575
2020-04-22,Poland,1.0630434291017299
2020-04-23,Poland,1.1031653853960333
2020-04-24,Poland,1.1470786827695136
2020-04-25,Poland,1.1955079691100807
2020-04-26,Poland,1.2490995568244923
2020-04-27,Poland,1.3083207000282087
2020-04-28,Poland,1.3732806490849394
2020-04-29,Poland,1.443446456328939
2020-04-30,Poland,1.517286087238588
2020-05-01,Poland,1.5919621012688783
2020-05-02,Poland,1.6632679581478509
2020-05-03,Poland,1.7259695606110352
2020-05-04,Poland,1.7745589851339096
2020-05-05,Poland,1.8042281305218844
2020-05-06,Poland,1.8117695421414204
2020-05-07,Poland,1.79616790881777
2020-05-08,Poland,1.7587743966144345
2020-05-09,Poland,1.703049297484224
2020-05-10,Poland,1.633916982354826
2020-05-11,Poland,1.5568677482577322
2020-05-12,Poland,1.4770536044187392
2020-05-13,Poland,1.3986505395855466
2020-05-14,Poland,1.3246322449252126
2020-05-15,Poland,1.2568978144965353
2020-05-16,Poland,1.1965622706484609
2020-05-17,Poland,1.1442204273087353
2020-05-18,Poland,1.1000878279493354
2020-05-19,Poland,1.0640259801745295
2020-05-20,Poland,1.0355212637013373
2020-05-21,Poland,1.0136967456127532
2020-05-22,Poland,0.9974062827358131
2020-05-23,Poland,0.9854132069609839
2020-05-24,Poland,0.9766153734860249
2020-05-25,Poland,0.9702595892902216
2020-05-26,Poland,0.9660918572724414
2020-05-27,Poland,0.9644064622756224
2020-05-28,Poland,0.9659793219607781
2020-05-29,Poland,0.9718968090683563
2020-05-30,Poland,0.9833164047829793
2020-05-31,Poland,1.001210442727791
2020-06-01,Poland,1.0261405776049046
2020-06-02,Poland,1.0580912967966936
2020-06-03,Poland,1.096369191907604
2020-06-04,Poland,1.1395638822959802
2020-06-05,Poland,1.1855694564770776
2020-06-06,Poland,1.231674614725208
2020-06-07,Poland,1.2747341124518419
2020-06-08,Poland,1.311426122117571
2020-06-09,Poland,1.3385802020714261
2020-06-10,Poland,1.3535364986815368
2020-06-11,Poland,1.3544791218578935
2020-06-12,Poland,1.3406828830043762
2020-06-13,Poland,1.3126245831146228
2020-06-14,Poland,1.2719348143178413
2020-06-15,Poland,1.2211981195973116
2020-06-16,Poland,1.1636408718099227
2020-06-17,Poland,1.1027687994439561
2020-06-18,Poland,1.0420226271399315
2020-06-19,Poland,0.984509061992109
2020-06-20,Poland,0.9328404219986675
2020-06-21,Poland,0.889088784691487
2020-06-22,Poland,0.8548381364736494
2020-06-23,Poland,0.8313049599001399
2020-06-24,Poland,0.819493656262728
2020-06-25,Poland,0.8203547207990838
2020-06-26,Poland,0.8349163317985339
2020-06-27,Poland,0.8643607803441614
2020-06-28,Poland,0.910015666819658
2020-06-29,Poland,0.9732300500518877
2020-06-30,Poland,1.0551160497192482
2020-07-01,Poland,1.1561657407752512
2020-07-02,Poland,1.2758028567800608
2020-07-03,Poland,1.4119833196194673
2020-07-04,Poland,1.560986012350496
2020-07-05,Poland,1.7175056680701097
2020-07-06,Poland,1.875072947345155
2020-07-07,Poland,2.0267211922988224
2020-07-08,Poland,2.165746775406013
2020-07-09,Poland,2.286396964213813
2020-07-10,Poland,2.384355555086596
2020-07-11,Poland,2.4569583391586503
2020-07-12,Poland,2.503143199693072
2020-07-13,Poland,2.52321240810607
2020-07-14,Poland,2.518533735824474
2020-07-15,Poland,2.4913031058702875
2020-07-16,Poland,2.4444294477584094
2020-07-17,Poland,2.3815151071409124
2020-07-18,Poland,2.306841689112113
2020-07-19,Poland,2.225261152014126
2020-07-20,Poland,2.1419300684161464
2020-07-21,Poland,2.06188380630893
2020-07-22,Poland,1.9894998785414117
2020-07-23,Poland,1.9279330196266284
2020-07-24,Poland,1.8786203150031606
2020-07-25,Poland,1.84096006293194
2020-07-26,Poland,1.8122642318202635
2020-07-27,Poland,1.7880608573608217
2020-07-28,Poland,1.7627642766422282
2020-07-29,Poland,1.7306368313792984
2020-07-30,Poland,1.6868641996222706
2020-07-31,Poland,1.6285066376905237
2020-08-01,Poland,1.5551053743937864
2020-08-02,Poland,1.4688110562497088
2020-08-03,Poland,1.3740200614194842
2020-08-04,Poland,1.2766156921135092
2020-08-05,Poland,1.1829952084470072
2020-08-06,Poland,1.0991084043929644
2020-08-07,Poland,1.029720752235163
2020-08-08,Poland,0.9780336386104339
2020-08-09,Poland,0.9456691772137141
2020-08-10,Poland,0.9329126173657495
2020-08-11,Poland,0.9390520335979881
2020-08-12,Poland,0.9626745404860907
2020-08-13,Poland,1.0018437282825825
2020-08-14,Poland,1.054155325191491
2020-08-15,Poland,1.116720213647642
2020-08-16,Poland,1.1861464346521178
2020-08-17,Poland,1.2585865594695171
2020-08-18,Poland,1.32989075288079
2020-08-19,Poland,1.3958690023907274
2020-08-20,Poland,1.4526299725514065
2020-08-21,Poland,1.4969386707032353
2020-08-22,Poland,1.5265256992591565
2020-08-23,Poland,1.5402877341209684
2020-08-24,Poland,1.5383397525211673
2020-08-25,Poland,1.5219101686390357
2020-08-26,Poland,1.4931032192626585
2020-08-27,Poland,1.4545792431654352
2020-08-28,Poland,1.4092151686164456
2020-08-29,Poland,1.3598026763957307
2020-08-30,Poland,1.3088245626805208
2020-08-31,Poland,1.2583280560293173
2020-09-01,Poland,1.209893396901791
2020-09-02,Poland,1.1646802904264641
2020-09-03,Poland,1.1235252454987459
2020-09-04,Poland,1.087059662980135
2020-09-05,Poland,1.0558213872145894
2020-09-06,Poland,1.030339766498552
2020-09-07,Poland,1.0111837039265865
2020-09-08,Poland,0.9989713249975277
2020-09-09,Poland,0.9943469613130957
2020-09-10,Poland,0.9979350147762697
2020-09-11,Poland,1.0102804139281418
2020-09-12,Poland,1.0317823405626407
2020-09-13,Poland,1.06262366773699
2020-09-14,Poland,1.1026960480591423
2020-09-15,Poland,1.1515222982553304
2020-09-16,Poland,1.2081840943254665
2020-09-17,Poland,1.2712716597384583
2020-09-18,Poland,1.3388784202491535
2020-09-19,Poland,1.4086624623238069
2020-09-20,Poland,1.477985525713517
2020-09-21,Poland,1.5441213755002312
2020-09-22,Poland,1.6045052733159209
2020-09-23,Poland,1.6569824854481063
2020-09-24,Poland,1.7000110441805918
2020-09-25,Poland,1.7327825788830675
2020-09-26,Poland,1.7552419950352491
2020-09-27,Poland,1.7680077946269215
2020-09-28,Poland,1.7722149328758143
2020-09-29,Poland,1.7693159548741302
2020-09-30,Poland,1.7608796497382202
2020-10-01,Poland,1.7484192152393991
2020-10-02,Poland,1.7332680602057287
2020-10-03,Poland,1.7165071873365925
2020-10-04,Poland,1.6989384044600508
2020-10-05,Poland,1.6810936325215569
2020-10-06,Poland,1.6632705464479731
2020-10-07,Poland,1.645585992255383
2020-10-08,Poland,1.628039219224551
2020-10-09,Poland,1.6105766771363472
2020-10-10,Poland,1.593149905375096
2020-10-11,Poland,1.5757590403325294
2020-10-12,Poland,1.5584771015605037
2020-10-13,Poland,1.5414539288221434
