date,variable,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,Country
2020-11-06,R,NA,estimate,1.002970039991535,301.29375083247106,533.780591215599,0.7839554617066695,0.8988557522519829,0.9605059404781121,1.0654363256672883,36.958547125490796,1258.3438279959512,Spain
2020-11-07,R,NA,estimate,1.0017077315406122,303.96063553181943,538.5345845035887,0.7710190705629439,0.8936994657704724,0.9508288595094946,1.062321096377441,37.249495026514836,1269.5370032619637,Spain
2020-11-08,R,NA,estimate,0.9900541395954975,307.5943427892954,545.0235146308308,0.7547470356811448,0.8782100320028189,0.9431714516886311,1.0465985225504975,37.66040352675146,1284.808659760684,Spain
2020-11-09,R,NA,estimate,0.9656884857569079,312.1857435880865,553.2319918842745,0.7289820002923423,0.8539252210727366,0.9178691827615904,1.0301333495212248,38.11920478888154,1304.1220932292345,Spain
2020-11-10,R,NA,estimate,0.9335190070654631,317.6592066717444,563.0252931398411,0.6975207080673057,0.8214312982071807,0.8848783650486632,1.0002957104295505,38.63349424966498,1327.160073241917,Spain
2020-11-11,R,NA,estimate,0.8960871336058629,323.89933912410334,574.196806458313,0.661253157773912,0.7870489880645226,0.8473586050341337,0.9574805545152689,39.23085161105169,1353.4366721893698,Spain
2020-11-12,R,NA,estimate,0.8481276354325722,330.78379744163533,586.5264461181395,0.6227740782491001,0.7448749175499324,0.8061418649705208,0.9092881371444016,39.87023766390313,1382.4348422661121,Spain
2020-11-13,R,NA,estimate,0.8006919286997469,338.2177714686384,599.8422515463702,0.5832797840896623,0.6979129558382546,0.756562340696873,0.8556993650854592,40.52767768765126,1413.7513793520802,Spain
2020-11-14,R,NA,estimate,0.7491676556817901,346.16465572341934,614.0753737611667,0.5424494083661539,0.6499057491306545,0.7074254262354944,0.7975584509345557,41.199145046748896,1447.226218812523,Spain
2020-11-15,R,NA,estimate,0.6962925868128853,354.66729813948245,629.2983639991448,0.5006589818334847,0.600529146309597,0.6550251508050873,0.7422383036332274,41.90142127179031,1483.0323640319389,Spain
2020-11-16,R,NA,estimate,0.6416930380347109,363.85546877588234,645.7388859654615,0.46173466647345474,0.5538109675811135,0.6062318912806894,0.6864794539546644,42.72168948122297,1521.7079579265264,Spain
2020-11-17,R,NA,estimate,0.5929971986578874,373.9375955675503,663.7652855609031,0.42327564085930053,0.5115107099788379,0.5602330039953278,0.6356173948131314,43.63724246411066,1564.1221463865738,Spain
2020-11-18,R,NA,estimate,0.5505024183278867,385.17757460015434,683.8454282424422,0.3891523768423648,0.4712148455410174,0.5148182485537433,0.5872657674616442,44.65779345635994,1611.3780683652553,Spain
2020-11-19,R,NA,estimate,0.5124566784537934,397.85965675574954,706.4841743490298,0.35907238512751904,0.434036696800509,0.48123102194653494,0.5465841922325766,45.81491079124079,1664.6656045463349,Spain
2020-11-20,R,NA,estimate,0.4782668307197593,412.245523323329,732.1468620150488,0.3308938587224124,0.4033734940234245,0.44916757275766384,0.5137668413518284,47.1184897459385,1725.0812128994994,Spain
