date,variable,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,Country
2020-01-01,R,NA,estimate,1.6238134083464066,1.2716726536713727,0.7472535806480426,0.0014957285929426787,0.9214107663408505,1.5515825560716352,1.6831192460303321,1.7699565285740673,1.942357603190947,Brazil
2020-01-02,R,NA,estimate,1.4946647617589948,1.1680961320158834,0.6863738101730648,0.0016435208401344896,0.8399889911891029,1.4369493561128452,1.5359042370538785,1.6178448460559771,1.7824614405191672,Brazil
2020-01-03,R,NA,estimate,1.342748703441999,1.078801881021335,0.6416743379448885,0.0018466063029648986,0.7619994193978007,1.2774550438863235,1.4166698956456494,1.511207105911328,1.7055759577912668,Brazil
2020-01-04,R,NA,estimate,1.2032554079713405,1.0042413181019116,0.6084368176340081,0.002115812311647619,0.6658346135830042,1.1407811210537038,1.2981944785329267,1.4155779619021454,1.6948281232014843,Brazil
2020-01-05,R,NA,estimate,1.1025893610903261,0.9449539094883205,0.5836152039853927,0.0024625803708801736,0.5992482989926683,1.0446500505031986,1.1958049966921582,1.3313540236556924,1.6894134156336287,Brazil
2020-01-06,R,NA,estimate,1.0396371824121278,0.9017761183050407,0.5658174798167734,0.0028977812424525497,0.5619364936402538,0.9805632475542867,1.113332507441441,1.2535154243395947,1.6837929539035683,Brazil
2020-01-07,R,NA,estimate,1.0086986485679859,0.8759670202101599,0.5550095194669102,0.0034300847220715518,0.5478490004543071,0.9465672260699142,1.0611132802644543,1.2051072547756914,1.670856636314227,Brazil
2020-01-08,R,NA,estimate,0.9978221737778858,0.8692965002523608,0.5522206024421257,0.004064262662382344,0.5482885796085628,0.9475618850217127,1.0448600086393591,1.1884373848646954,1.6611842953893252,Brazil
2020-01-09,R,NA,estimate,1.0177252113870852,0.8841163871415021,0.5593632697311092,0.004800088452775025,0.5419896633215099,0.9723552545781036,1.0611093958490667,1.19815590452013,1.6944950615021375,Brazil
2020-01-10,R,NA,estimate,1.0747809313446532,0.9233842806784032,0.5791315060678189,0.0056325713990177185,0.5633783220248028,1.02457893804545,1.117697134808151,1.2419386513763584,1.7261823221428352,Brazil
2020-01-11,R,NA,estimate,1.166412191457737,0.9905408043422811,0.6148144176816492,0.006554029778630023,0.6189055450162985,1.106323252375675,1.2270573749536857,1.340334996301949,1.81561609379206,Brazil
2020-01-12,R,NA,estimate,1.2932358080523654,1.0890692411328544,0.6697827040729133,0.007557835710181978,0.673771479207533,1.2203714680608673,1.3785910687173393,1.4872905201998528,1.9624897890943207,Brazil
2020-01-13,R,NA,estimate,1.4512187538733565,1.221526675644746,0.746456093110724,0.008642955847881516,0.7433371121354476,1.3751047882302156,1.5562537199250313,1.7006468116751445,2.1726947478548606,Brazil
2020-01-14,R,NA,estimate,1.6600057561244999,1.387894883674053,0.8448118726303936,0.00981823054633588,0.8545330497564839,1.5708314490559503,1.7720554656347884,1.958925723771965,2.402216399496932,Brazil
2020-01-15,R,NA,estimate,1.9039571698177873,1.5833472687115115,0.9608714431038874,0.01110510374599812,1.0098152576136668,1.784359078657579,2.046669002067328,2.245613102077725,2.6698865379783623,Brazil
2020-01-16,R,NA,estimate,2.1787625929277423,1.7960067727317686,1.0858772446514318,0.012538445342743681,1.1582853649073124,2.018832752203181,2.3511556356182446,2.5491796043965493,3.0141109205048635,Brazil
2020-01-17,R,NA,estimate,2.4321765059510394,2.0058392406207286,1.2068106331310569,0.014165308756070848,1.2650999857749206,2.2675892099695947,2.6466039195061613,2.8561491483719874,3.2870578212664165,Brazil
2020-01-18,R,NA,estimate,2.692117766535799,2.186078839777203,1.3083989170282617,0.016042053360255645,1.3955987024608054,2.5175902284483294,2.8458339091786344,3.104685562368539,3.5172213730213535,Brazil
2020-01-19,R,NA,estimate,2.86692894165746,2.3079933446143364,1.376050981136819,0.018229821880797383,1.5405776862777405,2.6926226152244466,3.016538728710354,3.2505692392986747,3.744857635694503,Brazil
2020-01-20,R,NA,estimate,2.9432854004034636,2.3482096855165153,1.3987927858262286,0.020788635963811114,1.522819342954705,2.7376407736019113,3.075795463278783,3.304773312642962,3.8271696880925754,Brazil
2020-01-21,R,NA,estimate,2.8682188852427553,2.295946813026874,1.3714721219039923,0.023769798644136832,1.4360336554044864,2.6340317743659134,3.024479487633725,3.2239451431297574,3.793575607217106,Brazil
2020-01-22,R,NA,estimate,2.679483894993602,2.156772938778419,1.295837213990422,0.027207341632973246,1.3293760786686026,2.4548878933907083,2.816535842167995,3.0391559389133707,3.6150355412400654,Brazil
2020-01-23,R,NA,estimate,2.376216564519496,1.9509033363221315,1.180234545072223,0.031109541898336944,1.1544304401308345,2.2053611837569287,2.5180447995374875,2.771601018589693,3.3391972542915136,Brazil
2020-01-24,R,NA,estimate,2.052382349407822,1.7068918031153604,1.0378754299526425,0.035452781730078466,0.9812908841775582,1.8947794676105938,2.2009912661632125,2.4321649516580317,2.9575596626109246,Brazil
2020-01-25,R,NA,estimate,1.7220090327722262,1.4538023823399948,0.8840787158053828,0.04018063845741112,0.8228039104831469,1.5825889037726282,1.8630174168427343,2.0809624395009823,2.5238535906629265,Brazil
2020-01-26,R,NA,estimate,1.4241019905486993,1.2150819523947856,0.7332970908452902,0.04521035124107127,0.6537346383510834,1.3074331161109194,1.5580704384632749,1.7513424809849476,2.110420262045104,Brazil
2020-01-27,R,NA,estimate,1.176444372548798,1.0057427802006367,0.5967616165449535,0.05044667349262629,0.5327665571551907,1.0940450904873806,1.2914850061249243,1.4557949825540633,1.7256936567756564,Brazil
2020-01-28,R,NA,estimate,0.9894904950157986,0.8326035724914679,0.48129173681537635,0.05580118949506,0.4443383030051749,0.9063503886387426,1.0756665635296925,1.2025314216471585,1.3961445066501754,Brazil
2020-01-29,R,NA,estimate,0.8335057990530188,0.6963318569905287,0.38939466430802905,0.061212069631044586,0.3872635536281636,0.7721920875035251,0.9037417290858081,0.9869429093882971,1.132020787079157,Brazil
2020-01-30,R,NA,estimate,0.7150367408502842,0.5939850878990425,0.3203475003868851,0.06665984648175624,0.35586214843542485,0.6747625384151983,0.7581645698383082,0.8198431488847615,0.9483055646606023,Brazil
2020-01-31,R,NA,estimate,0.6277771292100822,0.521207563743213,0.27169173226106313,0.07217450407857552,0.3456087763243373,0.5990654816748365,0.6515907456059717,0.6973077203367031,0.8262342482420711,Brazil
2020-02-01,R,NA,estimate,0.5619297638957514,0.47376048358741285,0.2405919176901249,0.07783398660044023,0.31439789651278294,0.538178694821607,0.5882417612960358,0.6279132881690535,0.7523858873648723,Brazil
2020-02-02,R,NA,estimate,0.5225983858327867,0.44842312032041187,0.2247364166606285,0.08375521111602771,0.27456772990706,0.4963790576299314,0.552384119257855,0.5976254858335852,0.721050825566713,Brazil
2020-02-03,R,NA,estimate,0.5074491846795963,0.44346958491838023,0.22272116471148382,0.09008156195608932,0.2522067740613186,0.4754627968814509,0.5415561805839246,0.5944294560435505,0.734075351096413,Brazil
2020-02-04,R,NA,estimate,0.5136369981861155,0.45895346517860086,0.2340688672201728,0.09697008232417027,0.24512604575538388,0.47522202125891366,0.553404285632759,0.6167551276867043,0.7945943243458462,Brazil
2020-02-05,R,NA,estimate,0.5456995543776226,0.496992277043881,0.2591535560605928,0.10458117883378859,0.26090465177759303,0.5058415615833631,0.5893745789091653,0.6674623498979791,0.8697205834667039,Brazil
2020-02-06,R,NA,estimate,0.6107415980305672,0.5621774737117641,0.29927120498398013,0.11307387991382141,0.3043005264452631,0.5734557618646897,0.6561466350600514,0.7470470133408948,1.0008427810759282,Brazil
2020-02-07,R,NA,estimate,0.7232566085398611,0.6621395194015939,0.35696792476052486,0.1226057349395799,0.38158340325240864,0.680951484972276,0.770907682877345,0.8783867756508944,1.199057742508439,Brazil
2020-02-08,R,NA,estimate,0.8959281119488784,0.8081140779681589,0.4366456391336435,0.1333401866991966,0.5064373752762883,0.8516235891519391,0.9513001624388813,1.070638622165435,1.4474929122013864,Brazil
2020-02-09,R,NA,estimate,1.160701590265766,1.0149789794353934,0.5453680976281952,0.14545834349287148,0.6816154312778656,1.1046506119616186,1.2184396094701002,1.340055899019501,1.7486808572719976,Brazil
2020-02-10,R,NA,estimate,1.5400990176014497,1.2995710956342341,0.6933332270434449,0.15917658049023709,0.9547911103147979,1.481615221289771,1.6055363374537346,1.7237007434911744,2.1053521673542397,Brazil
2020-02-11,R,NA,estimate,2.0536122116991855,1.6753170185821287,0.8922664649336737,0.17476595346886803,1.2915937139355143,1.9761371438495767,2.1260921729128963,2.244425522777947,2.55801081437336,Brazil
2020-02-12,R,NA,estimate,2.6740253362541955,2.1412622319325108,1.1487233288075243,0.19257071721986446,1.6628491327308275,2.5779860949240856,2.746763345615216,2.884925839441691,3.2119795497258234,Brazil
2020-02-13,R,NA,estimate,3.315462139727556,2.6664478792614323,1.4510700899965556,0.21302256928871086,2.011213735932994,3.196525785176636,3.4202494158054875,3.628573867408473,4.045282717620134,Brazil
2020-02-14,R,NA,estimate,3.8957630244717376,3.177636283294509,1.7563541208333935,0.23664265534148382,2.198161619788167,3.71950359109708,4.074260207955086,4.359171192686517,4.917819332552022,Brazil
2020-02-15,R,NA,estimate,4.369489688312969,3.565647436416392,1.9913460283557702,0.26403084892076506,2.2889225800911768,4.076582923290436,4.579950022369266,4.947738020454969,5.631531349908453,Brazil
