date,variable,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,Country
2020-04-17,growth_rate,NA,estimate,-0.07098626825525445,-0.07054626021137445,0.030788712126364342,-0.11984006851686707,-0.09295364805483342,-0.07839562582244675,-0.061061156481616585,-0.04942753136611089,-0.020290237304632433,"Iran, Islamic Republic of"
2020-04-18,growth_rate,NA,estimate,-0.06049946264935979,-0.06081073705926646,0.03065527648796217,-0.10962223051317177,-0.08353622756882007,-0.06952760220850597,-0.051583831797053926,-0.038888484056421424,-0.012235557209201779,"Iran, Islamic Republic of"
2020-04-19,growth_rate,NA,estimate,-0.051495271820990673,-0.0512029242765285,0.030706068845513416,-0.10048333953755624,-0.07405639778312878,-0.059149682715371285,-0.04203592374447087,-0.029216229243916425,-0.0020537048574757826,"Iran, Islamic Republic of"
2020-04-20,growth_rate,NA,estimate,-0.04183613808357456,-0.04176278937905601,0.031112880312896024,-0.09130441600558493,-0.06428031383378086,-0.05072734976036539,-0.03340849685424026,-0.019629273193828456,0.009887237782876215,"Iran, Islamic Republic of"
2020-04-21,growth_rate,NA,estimate,-0.03275530791964276,-0.032545537836163756,0.031913755388634855,-0.08408316087036256,-0.05503666032676646,-0.04192409164144619,-0.024975079689427027,-0.010636783991947119,0.022928929092383588,"Iran, Islamic Republic of"
2020-04-22,growth_rate,NA,estimate,-0.02467568624944061,-0.023621182249248848,0.032983484328818424,-0.07599568527440854,-0.046315096014003965,-0.03356787182028187,-0.015655884734393055,-0.0021308282647011234,0.034190277013748646,"Iran, Islamic Republic of"
2020-04-23,growth_rate,NA,estimate,-0.016413722143925114,-0.015069161386497667,0.03408306642874817,-0.07031817679168179,-0.038530054145622716,-0.024952055920862644,-0.008087716325798144,0.006536889475339036,0.04226452361393611,"Iran, Islamic Republic of"
2020-04-24,growth_rate,NA,estimate,-0.00917198146176923,-0.006968207786173909,0.03495095127418552,-0.06262907819893877,-0.030497939129931373,-0.016338244728429256,-9.046522791056411e-5,0.015728668918951083,0.05358060093595816,"Iran, Islamic Republic of"
2020-04-25,growth_rate,NA,estimate,-0.0012759252712926106,6.180706317097649e-4,0.035386481509606195,-0.054827718670762304,-0.022433169942153053,-0.009277163657252884,0.007453703502189768,0.023800357420184493,0.06095109020874549,"Iran, Islamic Republic of"
2020-04-26,growth_rate,NA,estimate,0.0060777833135650106,0.007658815379622995,0.03530286250569262,-0.04852152309195357,-0.016361755449682214,-0.001700637419264692,0.015217883753672721,0.03127472494789396,0.06857598896324898,"Iran, Islamic Republic of"
2020-04-27,growth_rate,NA,estimate,0.013305180899859437,0.01417450782647478,0.03474849211721942,-0.040861002031752656,-0.009976954143032457,0.005044504878109458,0.02255224231459882,0.0379124047935363,0.07286084809672647,"Iran, Islamic Republic of"
2020-04-28,growth_rate,NA,estimate,0.02035143615111945,0.020252974785070328,0.033897493652027794,-0.0355487990876777,-0.0036349182574275662,0.010748189196129146,0.029070945988851713,0.04452553866402731,0.07510656273888716,"Iran, Islamic Republic of"
2020-04-29,growth_rate,NA,estimate,0.02655769428208976,0.026058616283332673,0.03300470510247805,-0.029888000428817875,0.0025798593490184984,0.01736860499574169,0.03586938298022106,0.05003190168301275,0.07744828105005132,"Iran, Islamic Republic of"
2020-04-30,growth_rate,NA,estimate,0.03318570939483534,0.031831253357169964,0.032323210139360264,-0.021314214456783855,0.008348995459949382,0.02440082518800573,0.04224558062085384,0.05507957833633881,0.08287589382054351,"Iran, Islamic Republic of"
2020-05-01,growth_rate,NA,estimate,0.040066404081050555,0.037872686517643216,0.03200493223433487,-0.01545849381225819,0.01530344607644507,0.03096241166042626,0.047912393124574584,0.060115903464575404,0.08786198073821246,"Iran, Islamic Republic of"
2020-05-02,growth_rate,NA,estimate,0.04643004106390025,0.04452122197722352,0.032035120314156215,-0.010729073092245824,0.022699623193641938,0.03681274726462114,0.05403529358243171,0.06652634393821,0.09570557666741863,"Iran, Islamic Republic of"
